

ESTACIÓN: Arnego_Ulla
CONCELLO: Agolada
PROVINCIA: Pontevedra

CÓDIGOS DE VALIDACIÓN DOS DATOS:
0:  Dato sen control de calidade
1:  Dato correcto
2:  Dato probablente correcto
3:  Dato incorrecto susceptible de ser correxido
4:  Dato erróneo
5:  Non usado
6:  Non usado
7:  Non usado
8:  Non usado
9:  Dato non rexistrado


Nota: O valor -9999 indicará dato non rexistrado

Tipo de consulta: Variables diarias
Período:1/1/1990-17/07/2018


COD.VALIDACIÓN  DATA          PARÁMETRO (Unidades)                     VALOR
      9          29/09/2010    Caudal Medio da Auga (m3/s)               -9999
      1          30/09/2010    Caudal Medio da Auga (m3/s)               0,8
      1          01/10/2010    Caudal Medio da Auga (m3/s)               0,4
      1          02/10/2010    Caudal Medio da Auga (m3/s)               0,3
      1          03/10/2010    Caudal Medio da Auga (m3/s)               5,7
      1          04/10/2010    Caudal Medio da Auga (m3/s)               7,3
      1          05/10/2010    Caudal Medio da Auga (m3/s)               2,8
      1          06/10/2010    Caudal Medio da Auga (m3/s)               3,6
      1          07/10/2010    Caudal Medio da Auga (m3/s)               3
      1          08/10/2010    Caudal Medio da Auga (m3/s)               3,9
      1          09/10/2010    Caudal Medio da Auga (m3/s)               12,7
      1          10/10/2010    Caudal Medio da Auga (m3/s)               5,5
      1          11/10/2010    Caudal Medio da Auga (m3/s)               4
      1          12/10/2010    Caudal Medio da Auga (m3/s)               3,4
      1          13/10/2010    Caudal Medio da Auga (m3/s)               3
      1          14/10/2010    Caudal Medio da Auga (m3/s)               2,7
      1          15/10/2010    Caudal Medio da Auga (m3/s)               2,6
      1          16/10/2010    Caudal Medio da Auga (m3/s)               2,5
      1          17/10/2010    Caudal Medio da Auga (m3/s)               2,3
      1          18/10/2010    Caudal Medio da Auga (m3/s)               2,2
      1          19/10/2010    Caudal Medio da Auga (m3/s)               2,1
      1          20/10/2010    Caudal Medio da Auga (m3/s)               2
      1          21/10/2010    Caudal Medio da Auga (m3/s)               2
      1          22/10/2010    Caudal Medio da Auga (m3/s)               1,9
      1          23/10/2010    Caudal Medio da Auga (m3/s)               1,9
      1          24/10/2010    Caudal Medio da Auga (m3/s)               1,9
      1          25/10/2010    Caudal Medio da Auga (m3/s)               2,1
      1          26/10/2010    Caudal Medio da Auga (m3/s)               2
      1          27/10/2010    Caudal Medio da Auga (m3/s)               1,9
      1          28/10/2010    Caudal Medio da Auga (m3/s)               1,8
      1          29/10/2010    Caudal Medio da Auga (m3/s)               3,2
      1          30/10/2010    Caudal Medio da Auga (m3/s)               5,6
      1          31/10/2010    Caudal Medio da Auga (m3/s)               20
      1          01/11/2010    Caudal Medio da Auga (m3/s)               20,3
      1          02/11/2010    Caudal Medio da Auga (m3/s)               10,3
      1          03/11/2010    Caudal Medio da Auga (m3/s)               7,9
      1          04/11/2010    Caudal Medio da Auga (m3/s)               6,9
      1          05/11/2010    Caudal Medio da Auga (m3/s)               6,2
      1          06/11/2010    Caudal Medio da Auga (m3/s)               5,8
      1          07/11/2010    Caudal Medio da Auga (m3/s)               5,6
      1          08/11/2010    Caudal Medio da Auga (m3/s)               8
      1          09/11/2010    Caudal Medio da Auga (m3/s)               16,2
      1          10/11/2010    Caudal Medio da Auga (m3/s)               17,7
      1          11/11/2010    Caudal Medio da Auga (m3/s)               11,1
      1          12/11/2010    Caudal Medio da Auga (m3/s)               9,6
      1          13/11/2010    Caudal Medio da Auga (m3/s)               9,6
      1          14/11/2010    Caudal Medio da Auga (m3/s)               23,6
      1          15/11/2010    Caudal Medio da Auga (m3/s)               17,3
      1          16/11/2010    Caudal Medio da Auga (m3/s)               14,3
      1          17/11/2010    Caudal Medio da Auga (m3/s)               14,5
      1          18/11/2010    Caudal Medio da Auga (m3/s)               13,6
      1          19/11/2010    Caudal Medio da Auga (m3/s)               13,1
      1          20/11/2010    Caudal Medio da Auga (m3/s)               26,1
      1          21/11/2010    Caudal Medio da Auga (m3/s)               45,1
      1          22/11/2010    Caudal Medio da Auga (m3/s)               26,7
      1          23/11/2010    Caudal Medio da Auga (m3/s)               19,6
      1          24/11/2010    Caudal Medio da Auga (m3/s)               16,2
      1          25/11/2010    Caudal Medio da Auga (m3/s)               14,5
      1          26/11/2010    Caudal Medio da Auga (m3/s)               13,5
      1          27/11/2010    Caudal Medio da Auga (m3/s)               12,6
      1          28/11/2010    Caudal Medio da Auga (m3/s)               12
      1          29/11/2010    Caudal Medio da Auga (m3/s)               11,3
      1          30/11/2010    Caudal Medio da Auga (m3/s)               12,4
      1          01/12/2010    Caudal Medio da Auga (m3/s)               12,3
      1          02/12/2010    Caudal Medio da Auga (m3/s)               11,6
      1          03/12/2010    Caudal Medio da Auga (m3/s)               11,5
      1          04/12/2010    Caudal Medio da Auga (m3/s)               11,1
      1          05/12/2010    Caudal Medio da Auga (m3/s)               18
      1          06/12/2010    Caudal Medio da Auga (m3/s)               43,4
      1          07/12/2010    Caudal Medio da Auga (m3/s)               35,4
      1          08/12/2010    Caudal Medio da Auga (m3/s)               92,8
      1          09/12/2010    Caudal Medio da Auga (m3/s)               30
      1          10/12/2010    Caudal Medio da Auga (m3/s)               23,3
      1          11/12/2010    Caudal Medio da Auga (m3/s)               19,9
      1          12/12/2010    Caudal Medio da Auga (m3/s)               17,9
      1          13/12/2010    Caudal Medio da Auga (m3/s)               16,5
      1          14/12/2010    Caudal Medio da Auga (m3/s)               15,1
      1          15/12/2010    Caudal Medio da Auga (m3/s)               14
      1          16/12/2010    Caudal Medio da Auga (m3/s)               13,2
      1          17/12/2010    Caudal Medio da Auga (m3/s)               12,7
      1          18/12/2010    Caudal Medio da Auga (m3/s)               12,2
      1          19/12/2010    Caudal Medio da Auga (m3/s)               11,6
      1          20/12/2010    Caudal Medio da Auga (m3/s)               11,9
      1          21/12/2010    Caudal Medio da Auga (m3/s)               16,2
      1          22/12/2010    Caudal Medio da Auga (m3/s)               20,4
      1          23/12/2010    Caudal Medio da Auga (m3/s)               20
      1          24/12/2010    Caudal Medio da Auga (m3/s)               15,3
      1          25/12/2010    Caudal Medio da Auga (m3/s)               13,7
      1          26/12/2010    Caudal Medio da Auga (m3/s)               12,8
      1          27/12/2010    Caudal Medio da Auga (m3/s)               12,3
      1          28/12/2010    Caudal Medio da Auga (m3/s)               12,5
      1          29/12/2010    Caudal Medio da Auga (m3/s)               12,2
      1          30/12/2010    Caudal Medio da Auga (m3/s)               12,6
      1          31/12/2010    Caudal Medio da Auga (m3/s)               12,3
      1          01/01/2011    Caudal Medio da Auga (m3/s)               11,1
      1          02/01/2011    Caudal Medio da Auga (m3/s)               10,7
      1          03/01/2011    Caudal Medio da Auga (m3/s)               10,5
      1          04/01/2011    Caudal Medio da Auga (m3/s)               24
      1          05/01/2011    Caudal Medio da Auga (m3/s)               49,3
      1          06/01/2011    Caudal Medio da Auga (m3/s)               182
      1          07/01/2011    Caudal Medio da Auga (m3/s)               120,3
      1          08/01/2011    Caudal Medio da Auga (m3/s)               101,1
      1          09/01/2011    Caudal Medio da Auga (m3/s)               65,3
      1          10/01/2011    Caudal Medio da Auga (m3/s)               41,1
      1          11/01/2011    Caudal Medio da Auga (m3/s)               38,2
      1          12/01/2011    Caudal Medio da Auga (m3/s)               31,3
      1          13/01/2011    Caudal Medio da Auga (m3/s)               26,8
      1          14/01/2011    Caudal Medio da Auga (m3/s)               23,8
      1          15/01/2011    Caudal Medio da Auga (m3/s)               21,4
      1          16/01/2011    Caudal Medio da Auga (m3/s)               19,7
      1          17/01/2011    Caudal Medio da Auga (m3/s)               22,5
      1          18/01/2011    Caudal Medio da Auga (m3/s)               20,8
      1          19/01/2011    Caudal Medio da Auga (m3/s)               19
      1          20/01/2011    Caudal Medio da Auga (m3/s)               17,1
      1          21/01/2011    Caudal Medio da Auga (m3/s)               15,9
      1          22/01/2011    Caudal Medio da Auga (m3/s)               15,1
      9          23/01/2011    Caudal Medio da Auga (m3/s)               -9999
      1          24/01/2011    Caudal Medio da Auga (m3/s)               13,6
      1          25/01/2011    Caudal Medio da Auga (m3/s)               13
      1          26/01/2011    Caudal Medio da Auga (m3/s)               12,5
      1          27/01/2011    Caudal Medio da Auga (m3/s)               12,6
      1          28/01/2011    Caudal Medio da Auga (m3/s)               11,9
      1          29/01/2011    Caudal Medio da Auga (m3/s)               11,6
      1          30/01/2011    Caudal Medio da Auga (m3/s)               11,2
      1          31/01/2011    Caudal Medio da Auga (m3/s)               10,7
      1          01/02/2011    Caudal Medio da Auga (m3/s)               10,2
      1          02/02/2011    Caudal Medio da Auga (m3/s)               9,9
      1          03/02/2011    Caudal Medio da Auga (m3/s)               9,6
      1          04/02/2011    Caudal Medio da Auga (m3/s)               9,3
      1          05/02/2011    Caudal Medio da Auga (m3/s)               9
      1          06/02/2011    Caudal Medio da Auga (m3/s)               8,8
      1          07/02/2011    Caudal Medio da Auga (m3/s)               8,5
      1          08/02/2011    Caudal Medio da Auga (m3/s)               8,3
      1          09/02/2011    Caudal Medio da Auga (m3/s)               8,1
      1          10/02/2011    Caudal Medio da Auga (m3/s)               7,9
      1          11/02/2011    Caudal Medio da Auga (m3/s)               7,8
      1          12/02/2011    Caudal Medio da Auga (m3/s)               8,1
      1          13/02/2011    Caudal Medio da Auga (m3/s)               10,1
      1          14/02/2011    Caudal Medio da Auga (m3/s)               11,1
      1          15/02/2011    Caudal Medio da Auga (m3/s)               14,9
      1          16/02/2011    Caudal Medio da Auga (m3/s)               33,5
      1          17/02/2011    Caudal Medio da Auga (m3/s)               33,6
      1          18/02/2011    Caudal Medio da Auga (m3/s)               22,7
      1          19/02/2011    Caudal Medio da Auga (m3/s)               21,9
      1          20/02/2011    Caudal Medio da Auga (m3/s)               24,5
      1          21/02/2011    Caudal Medio da Auga (m3/s)               23,7
      1          22/02/2011    Caudal Medio da Auga (m3/s)               22,1
      1          23/02/2011    Caudal Medio da Auga (m3/s)               18,3
      1          24/02/2011    Caudal Medio da Auga (m3/s)               16,5
      1          25/02/2011    Caudal Medio da Auga (m3/s)               15,4
