"Instante lectura","Presión"
"2017-06-29 00:00:00.0","1004.8"
"2017-06-30 00:00:00.0","1012.3"
"2017-07-01 00:00:00.0","1017.4"
"2017-07-02 00:00:00.0","1015.7"
"2017-07-03 00:00:00.0","1009.5"
"2017-07-04 00:00:00.0","1001.7"
"2017-07-05 00:00:00.0","1004.0"
"2017-07-06 00:00:00.0","1005.3"
"2017-07-07 00:00:00.0","1008.1"
"2017-07-08 00:00:00.0","1008.2"
"2017-07-09 00:00:00.0","1006.7"
"2017-07-10 00:00:00.0","1007.7"
"2017-07-11 00:00:00.0","1007.3"
"2017-07-12 00:00:00.0","1010.8"
"2017-07-13 00:00:00.0","1011.8"
"2017-07-14 00:00:00.0","1010.5"
"2017-07-15 00:00:00.0","1008.7"
"2017-07-16 00:00:00.0","1006.6"
"2017-07-17 00:00:00.0","1002.7"
"2017-07-18 00:00:00.0","1000.9"
"2017-07-19 00:00:00.0","1004.2"
"2017-07-20 00:00:00.0","1008.0"
"2017-07-21 00:00:00.0","1004.8"
"2017-07-22 00:00:00.0","1007.7"
"2017-07-23 00:00:00.0","1012.3"
"2017-07-24 00:00:00.0","1014.7"
"2017-07-25 00:00:00.0","1011.7"
"2017-07-26 00:00:00.0","1007.8"
"2017-07-27 00:00:00.0","1006.6"
"2017-07-28 00:00:00.0","1007.5"
"2017-07-29 00:00:00.0","1005.7"
"2017-07-30 00:00:00.0","1005.4"
"2017-07-31 00:00:00.0","1003.9"
"2017-08-01 00:00:00.0","1007.2"
"2017-08-02 00:00:00.0","1008.5"
"2017-08-03 00:00:00.0","1008.4"
"2017-08-04 00:00:00.0","1007.9"
"2017-08-05 00:00:00.0","1012.0"
"2017-08-06 00:00:00.0","1010.1"
"2017-08-07 00:00:00.0","1007.7"
"2017-08-08 00:00:00.0","1011.0"
"2017-08-09 00:00:00.0","1014.1"
"2017-08-10 00:00:00.0","1016.8"
"2017-08-11 00:00:00.0","1013.6"
"2017-08-12 00:00:00.0","1011.5"
"2017-08-13 00:00:00.0","1006.1"
"2017-08-14 00:00:00.0","1004.1"
"2017-08-15 00:00:00.0","1009.7"
"2017-08-16 00:00:00.0","1011.5"
"2017-08-17 00:00:00.0","1010.2"
"2017-08-18 00:00:00.0","1010.5"
"2017-08-19 00:00:00.0","1012.2"
"2017-08-20 00:00:00.0","1009.5"
"2017-08-21 00:00:00.0","1003.6"
"2017-08-22 00:00:00.0","1007.2"
"2017-08-23 00:00:00.0","1007.0"
"2017-08-24 00:00:00.0","1006.5"
"2017-08-25 00:00:00.0","1005.1"
"2017-08-26 00:00:00.0","1002.1"
"2017-08-27 00:00:00.0","1001.5"
"2017-08-28 00:00:00.0","1003.5"
"2017-08-29 00:00:00.0","1004.2"
"2017-08-30 00:00:00.0","1006.8"
"2017-08-31 00:00:00.0","1011.8"
"2017-09-01 00:00:00.0","1014.0"
"2017-09-02 00:00:00.0","1012.0"
"2017-09-03 00:00:00.0","1005.6"
"2017-09-04 00:00:00.0","1007.4"
"2017-09-05 00:00:00.0","1013.2"
"2017-09-06 00:00:00.0","1015.5"
"2017-09-07 00:00:00.0","1011.8"
"2017-09-08 00:00:00.0","1006.3"
"2017-09-09 00:00:00.0","1004.6"
"2017-09-10 00:00:00.0","1007.0"
"2017-09-11 00:00:00.0","1007.1"
"2017-09-12 00:00:00.0","1009.5"
"2017-09-13 00:00:00.0","1011.4"
"2017-09-14 00:00:00.0","1013.2"
"2017-09-15 00:00:00.0","1010.4"
"2017-09-16 00:00:00.0","1008.7"
"2017-09-17 00:00:00.0","1008.5"
"2017-09-18 00:00:00.0","1009.9"
"2017-09-19 00:00:00.0","1013.5"
"2017-09-20 00:00:00.0","1009.0"
"2017-09-21 00:00:00.0","1009.2"
"2017-09-22 00:00:00.0","1009.7"
"2017-09-23 00:00:00.0","1007.2"
"2017-09-24 00:00:00.0","1008.8"
"2017-09-25 00:00:00.0","1012.3"
"2017-09-26 00:00:00.0","1009.8"
"2017-09-27 00:00:00.0","1008.0"
"2017-09-28 00:00:00.0","1009.9"
"2017-09-29 00:00:00.0","1012.0"
"2017-09-30 00:00:00.0","1012.9"
"2017-10-01 00:00:00.0","1014.1"
"2017-10-02 00:00:00.0","1014.3"
"2017-10-03 00:00:00.0","1012.1"
"2017-10-04 00:00:00.0","1010.3"
"2017-10-05 00:00:00.0","1012.1"
"2017-10-06 00:00:00.0","1012.2"
"2017-10-07 00:00:00.0","1010.2"
"2017-10-08 00:00:00.0","1009.6"
"2017-10-09 00:00:00.0","1009.8"
"2017-10-10 00:00:00.0","1008.4"
"2017-10-11 00:00:00.0","1010.8"
"2017-10-12 00:00:00.0","1012.5"
"2017-10-13 00:00:00.0","1013.7"
"2017-10-14 00:00:00.0","1009.8"
"2017-10-15 00:00:00.0","1004.6"
"2017-10-16 00:00:00.0","1009.2"
"2017-10-17 00:00:00.0","1004.1"
"2017-10-18 00:00:00.0","1000.0"
"2017-10-19 00:00:00.0","1000.5"
"2017-10-20 00:00:00.0","1004.9"
"2017-10-21 00:00:00.0","1015.3"
"2017-10-22 00:00:00.0","1018.4"
"2017-10-23 00:00:00.0","1015.0"
"2017-10-24 00:00:00.0","1011.3"
"2017-10-25 00:00:00.0","1010.0"
"2017-10-26 00:00:00.0","1014.7"
"2017-10-27 00:00:00.0","1019.4"
"2017-10-28 00:00:00.0","1017.5"
"2017-10-29 00:00:00.0","1015.3"
"2017-10-30 00:00:00.0","1011.9"
"2017-10-31 00:00:00.0","1007.5"
"2017-11-01 00:00:00.0","1004.3"
"2017-11-02 00:00:00.0","1002.0"
"2017-11-03 00:00:00.0","999.4"
"2017-11-04 00:00:00.0","1004.8"
"2017-11-05 00:00:00.0","1017.2"
"2017-11-06 00:00:00.0","1016.4"
"2017-11-07 00:00:00.0","1013.5"
"2017-11-08 00:00:00.0","1018.6"
"2017-11-09 00:00:00.0","1020.8"
"2017-11-10 00:00:00.0","1023.2"
"2017-11-11 00:00:00.0","1020.3"
"2017-11-12 00:00:00.0","1015.1"
"2017-11-13 00:00:00.0","1015.4"
"2017-11-14 00:00:00.0","1011.3"
"2017-11-15 00:00:00.0","1008.6"
"2017-11-16 00:00:00.0","1010.5"
"2017-11-17 00:00:00.0","1011.1"
"2017-11-18 00:00:00.0","1010.5"
"2017-11-19 00:00:00.0","1010.7"
"2017-11-20 00:00:00.0","1010.6"
"2017-11-21 00:00:00.0","1006.5"
"2017-11-22 00:00:00.0","995.1"
"2017-11-23 00:00:00.0","999.7"
"2017-11-24 00:00:00.0","1005.6"
"2017-11-25 00:00:00.0","1015.2"
"2017-11-26 00:00:00.0","1019.3"
"2017-11-27 00:00:00.0","1015.7"
"2017-11-28 00:00:00.0","1008.0"
"2017-11-29 00:00:00.0","1005.0"
"2017-11-30 00:00:00.0","1011.8"
"2017-12-01 00:00:00.0","1014.5"
"2017-12-02 00:00:00.0","1018.5"
"2017-12-03 00:00:00.0","1021.3"
"2017-12-04 00:00:00.0","1023.8"
"2017-12-05 00:00:00.0","1023.5"
"2017-12-06 00:00:00.0","1020.3"
"2017-12-07 00:00:00.0","1016.3"
"2017-12-08 00:00:00.0","1016.9"
"2017-12-09 00:00:00.0","1012.7"
"2017-12-10 00:00:00.0","990.5"
"2017-12-11 00:00:00.0","988.4"
"2017-12-12 00:00:00.0","1007.5"
"2017-12-13 00:00:00.0","1010.8"
"2017-12-14 00:00:00.0","1007.6"
"2017-12-15 00:00:00.0","1006.5"
"2017-12-16 00:00:00.0","1015.9"
"2017-12-17 00:00:00.0","1022.2"
"2017-12-18 00:00:00.0","1023.4"
"2017-12-19 00:00:00.0","1022.4"
"2017-12-20 00:00:00.0","1023.5"
"2017-12-21 00:00:00.0","1026.4"
"2017-12-22 00:00:00.0","1028.1"
"2017-12-23 00:00:00.0","1024.0"
"2017-12-24 00:00:00.0","1018.2"
"2017-12-25 00:00:00.0","1007.7"
"2017-12-26 00:00:00.0","1001.5"
"2017-12-27 00:00:00.0","1001.5"
"2017-12-28 00:00:00.0","1003.5"
"2017-12-29 00:00:00.0","1008.5"
"2017-12-30 00:00:00.0","1011.1"
"2017-12-31 00:00:00.0","1009.4"
"2018-01-01 00:00:00.0","1016.8"
"2018-01-02 00:00:00.0","1017.1"
"2018-01-03 00:00:00.0","1018.1"
"2018-01-04 00:00:00.0","-9999.0"
"2018-01-05 00:00:00.0","-9999.0"
"2018-01-06 00:00:00.0","-9999.0"
"2018-01-07 00:00:00.0","996.9"
"2018-01-08 00:00:00.0","1000.6"
"2018-01-09 00:00:00.0","998.8"
"2018-01-10 00:00:00.0","1003.7"
"2018-01-11 00:00:00.0","1014.1"
"2018-01-12 00:00:00.0","1010.9"
"2018-01-13 00:00:00.0","1004.6"
"2018-01-14 00:00:00.0","1010.0"
"2018-01-15 00:00:00.0","1014.5"
"2018-01-16 00:00:00.0","1016.2"
"2018-01-17 00:00:00.0","1018.9"
"2018-01-18 00:00:00.0","1014.8"
"2018-01-19 00:00:00.0","1015.3"
"2018-01-20 00:00:00.0","1017.0"
"2018-01-21 00:00:00.0","1019.4"
"2018-01-22 00:00:00.0","1018.9"
"2018-01-23 00:00:00.0","1017.7"
"2018-01-24 00:00:00.0","1011.8"
"2018-01-25 00:00:00.0","1009.7"
"2018-01-26 00:00:00.0","1019.2"
"2018-01-27 00:00:00.0","1024.4"
"2018-01-28 00:00:00.0","1024.9"
"2018-01-29 00:00:00.0","1023.0"
"2018-01-30 00:00:00.0","1017.7"
"2018-01-31 00:00:00.0","1013.5"
"2018-02-01 00:00:00.0","1008.4"
"2018-02-02 00:00:00.0","1010.3"
"2018-02-03 00:00:00.0","1009.6"
"2018-02-04 00:00:00.0","1006.2"
"2018-02-05 00:00:00.0","1006.7"
"2018-02-06 00:00:00.0","1008.1"
"2018-02-07 00:00:00.0","1012.7"
"2018-02-08 00:00:00.0","1012.2"
"2018-02-09 00:00:00.0","1013.1"
"2018-02-10 00:00:00.0","1015.4"
"2018-02-11 00:00:00.0","1012.2"
"2018-02-12 00:00:00.0","1013.1"
"2018-02-13 00:00:00.0","1004.6"
"2018-02-14 00:00:00.0","1003.3"
"2018-02-15 00:00:00.0","1008.7"
"2018-02-16 00:00:00.0","1011.3"
"2018-02-17 00:00:00.0","1017.3"
"2018-02-18 00:00:00.0","1016.6"
"2018-02-19 00:00:00.0","1013.5"
"2018-02-20 00:00:00.0","1013.3"
"2018-02-21 00:00:00.0","1007.4"
"2018-02-22 00:00:00.0","1001.3"
"2018-02-23 00:00:00.0","996.0"
"2018-02-24 00:00:00.0","995.8"
"2018-02-25 00:00:00.0","1000.2"
"2018-02-26 00:00:00.0","996.9"
"2018-02-27 00:00:00.0","993.8"
"2018-02-28 00:00:00.0","978.2"
"2018-03-01 00:00:00.0","970.7"
"2018-03-02 00:00:00.0","978.2"
"2018-03-03 00:00:00.0","980.8"
"2018-03-04 00:00:00.0","982.0"
"2018-03-05 00:00:00.0","981.3"
"2018-03-06 00:00:00.0","989.0"
"2018-03-07 00:00:00.0","995.6"
"2018-03-08 00:00:00.0","991.3"
"2018-03-09 00:00:00.0","986.5"
"2018-03-10 00:00:00.0","982.7"
"2018-03-11 00:00:00.0","982.4"
"2018-03-12 00:00:00.0","1002.1"
"2018-03-13 00:00:00.0","999.9"
"2018-03-14 00:00:00.0","984.3"
"2018-03-15 00:00:00.0","986.5"
"2018-03-16 00:00:00.0","992.0"
"2018-03-17 00:00:00.0","991.4"
"2018-03-18 00:00:00.0","996.9"
"2018-03-19 00:00:00.0","1002.1"
"2018-03-20 00:00:00.0","1014.7"
"2018-03-21 00:00:00.0","1021.2"
"2018-03-22 00:00:00.0","1014.8"
"2018-03-23 00:00:00.0","999.9"
"2018-03-24 00:00:00.0","997.3"
"2018-03-25 00:00:00.0","1006.3"
"2018-03-26 00:00:00.0","1015.4"
"2018-03-27 00:00:00.0","1016.2"
"2018-03-28 00:00:00.0","1008.3"
"2018-03-29 00:00:00.0","997.1"
"2018-03-30 00:00:00.0","990.6"
"2018-03-31 00:00:00.0","1002.7"
"2018-04-01 00:00:00.0","997.6"
"2018-04-02 00:00:00.0","989.3"
"2018-04-03 00:00:00.0","987.5"
"2018-04-04 00:00:00.0","999.3"
"2018-04-05 00:00:00.0","1002.0"
"2018-04-06 00:00:00.0","994.0"
"2018-04-07 00:00:00.0","993.7"
"2018-04-08 00:00:00.0","995.0"
"2018-04-09 00:00:00.0","997.5"
"2018-04-10 00:00:00.0","988.2"
"2018-04-11 00:00:00.0","994.9"
"2018-04-12 00:00:00.0","988.9"
"2018-04-13 00:00:00.0","997.5"
"2018-04-14 00:00:00.0","1004.3"
"2018-04-15 00:00:00.0","1004.3"
"2018-04-16 00:00:00.0","1006.2"
"2018-04-17 00:00:00.0","1009.7"
"2018-04-18 00:00:00.0","1009.7"
"2018-04-19 00:00:00.0","1010.0"
"2018-04-20 00:00:00.0","1007.1"
"2018-04-21 00:00:00.0","1004.2"
"2018-04-22 00:00:00.0","1006.4"
"2018-04-23 00:00:00.0","1008.6"
"2018-04-24 00:00:00.0","1008.7"
"2018-04-25 00:00:00.0","1013.1"
"2018-04-26 00:00:00.0","1009.6"
"2018-04-27 00:00:00.0","1006.0"
"2018-04-28 00:00:00.0","1000.3"
"2018-04-29 00:00:00.0","998.2"
"2018-04-30 00:00:00.0","1005.7"
"2018-05-01 00:00:00.0","1005.8"
"2018-05-02 00:00:00.0","1005.2"
"2018-05-03 00:00:00.0","1011.5"
"2018-05-04 00:00:00.0","1009.5"
"2018-05-05 00:00:00.0","1007.1"
"2018-05-06 00:00:00.0","1004.9"
"2018-05-07 00:00:00.0","1005.5"
"2018-05-08 00:00:00.0","1006.9"
"2018-05-09 00:00:00.0","1006.2"
"2018-05-10 00:00:00.0","1007.7"
"2018-05-11 00:00:00.0","1005.9"
"2018-05-12 00:00:00.0","1010.2"
"2018-05-13 00:00:00.0","1013.4"
"2018-05-14 00:00:00.0","1013.4"
"2018-05-15 00:00:00.0","1013.0"
"2018-05-16 00:00:00.0","1009.0"
"2018-05-17 00:00:00.0","1006.3"
"2018-05-18 00:00:00.0","1006.5"
"2018-05-19 00:00:00.0","1006.5"
"2018-05-20 00:00:00.0","1003.0"
"2018-05-21 00:00:00.0","1001.1"
"2018-05-22 00:00:00.0","1003.5"
"2018-05-23 00:00:00.0","1004.5"
"2018-05-24 00:00:00.0","1003.7"
"2018-05-25 00:00:00.0","1004.0"
"2018-05-26 00:00:00.0","1003.8"
"2018-05-27 00:00:00.0","1005.8"
"2018-05-28 00:00:00.0","1006.0"
"2018-05-29 00:00:00.0","1004.5"
"2018-05-30 00:00:00.0","1004.8"
"2018-05-31 00:00:00.0","1007.2"
"2018-06-01 00:00:00.0","1009.9"
"2018-06-02 00:00:00.0","1007.6"
"2018-06-03 00:00:00.0","1004.4"
"2018-06-04 00:00:00.0","1002.7"
"2018-06-05 00:00:00.0","1003.5"
"2018-06-06 00:00:00.0","1005.8"
"2018-06-07 00:00:00.0","1004.0"
"2018-06-08 00:00:00.0","1001.6"
"2018-06-09 00:00:00.0","1000.4"
"2018-06-10 00:00:00.0","1001.0"
"2018-06-11 00:00:00.0","1005.4"
"2018-06-12 00:00:00.0","1010.6"
"2018-06-13 00:00:00.0","1012.6"
"2018-06-14 00:00:00.0","1010.1"
"2018-06-15 00:00:00.0","1009.6"
"2018-06-16 00:00:00.0","1010.9"
"2018-06-17 00:00:00.0","1014.7"
"2018-06-18 00:00:00.0","1014.3"
"2018-06-19 00:00:00.0","1008.6"
"2018-06-20 00:00:00.0","1007.2"
"2018-06-21 00:00:00.0","1009.2"
"2018-06-22 00:00:00.0","1008.1"
"2018-06-23 00:00:00.0","1005.1"
"2018-06-24 00:00:00.0","1003.9"
"2018-06-25 00:00:00.0","1006.4"
"2018-06-26 00:00:00.0","1008.8"
"2018-06-27 00:00:00.0","1008.8"
"2018-06-28 00:00:00.0","1004.5"
"2018-06-29 00:00:00.0","998.3"
"2018-06-30 00:00:00.0","996.8"
"2018-07-01 00:00:00.0","999.4"
"2018-07-02 00:00:00.0","1003.0"
"2018-07-03 00:00:00.0","1006.3"
"2018-07-04 00:00:00.0","1008.0"
"2018-07-05 00:00:00.0","1012.3"
"2018-07-06 00:00:00.0","1010.7"
"2018-07-07 00:00:00.0","1008.7"
"2018-07-08 00:00:00.0","1009.2"
"2018-07-09 00:00:00.0","1009.3"
"2018-07-10 00:00:00.0","1007.9"
"2018-07-11 00:00:00.0","1007.7"
"2018-07-12 00:00:00.0","1006.2"
"2018-07-13 00:00:00.0","1005.1"
"2018-07-14 00:00:00.0","1006.4"
"2018-07-15 00:00:00.0","1007.8"
"2018-07-16 00:00:00.0","1010.9"
